ts,biomass,fossil_coal-derived_gas,fossil_gas,fossil_oil_shale,fossil_peat,hydro_run-of-river_and_pondage,other,other_renewable,solar,waste,wind_onshore,capacity_factor,installed_mw
2021-06-13 08:00:00+00:00,33.4,47.4,2.4,273.2,0.9,2.5,0.0,4.7,142.3,16.7,135.9,0.4383870967741936,310.0
2021-06-13 09:00:00+00:00,33.5,46.8,2.4,271.1,0.9,2.5,0.0,4.7,164.9,16.6,164.9,0.5319354838709678,310.0
2021-06-13 10:00:00+00:00,31.9,46.5,2.4,269.6,0.9,2.5,0.0,4.7,157.7,16.7,190.8,0.6154838709677419,310.0
2021-06-13 11:00:00+00:00,33.1,48.0,2.4,265.4,0.9,2.5,0.0,4.7,159.4,17.0,216.6,0.6987096774193549,310.0
2021-06-13 12:00:00+00:00,32.7,48.2,2.4,256.1,0.8,2.5,0.0,4.7,144.0,16.9,220.2,0.7103225806451613,310.0
2021-06-13 13:00:00+00:00,30.5,47.4,2.4,258.9,0.7,2.5,0.0,4.6,126.2,16.4,215.8,0.6961290322580646,310.0
2021-06-13 14:00:00+00:00,30.9,47.5,2.4,279.4,0.7,2.5,0.0,4.5,93.2,16.5,208.6,0.6729032258064516,310.0
2021-06-13 15:00:00+00:00,32.0,48.0,2.4,267.1,0.8,2.5,0.0,4.5,45.7,16.9,175.0,0.5645161290322581,310.0
2021-06-13 16:00:00+00:00,31.6,48.1,2.4,294.6,0.8,2.5,0.0,4.5,17.2,16.9,132.2,0.42645161290322575,310.0
2021-06-13 17:00:00+00:00,33.2,47.7,2.4,301.1,0.9,2.5,0.0,4.5,6.0,17.0,109.6,0.35354838709677416,310.0
2021-06-13 18:00:00+00:00,33.6,46.9,2.4,294.1,0.9,2.5,0.0,4.6,0.8,16.9,87.1,0.28096774193548385,310.0
2021-06-13 19:00:00+00:00,33.3,47.7,2.4,301.5,0.9,2.5,0.0,4.6,0.3,16.8,84.4,0.27225806451612905,310.0
2021-06-13 20:00:00+00:00,33.6,48.2,2.4,275.6,0.9,2.5,0.0,4.6,0.0,16.8,76.0,0.24516129032258063,310.0
2021-06-13 21:00:00+00:00,36.5,48.3,2.4,277.5,1.2,2.5,0.0,4.6,0.0,16.8,64.0,0.2064516129032258,310.0
2021-06-13 22:00:00+00:00,36.6,47.6,2.4,258.7,1.3,2.5,0.0,4.6,0.0,17.0,70.2,0.22645161290322582,310.0
2021-06-13 23:00:00+00:00,39.2,46.6,2.4,259.7,1.5,2.5,0.0,4.6,0.1,16.7,68.8,0.22193548387096773,310.0
2021-06-14 00:00:00+00:00,41.1,46.4,2.4,262.6,1.5,2.5,0.0,4.7,2.3,16.5,76.3,0.2461290322580645,310.0
2021-06-14 01:00:00+00:00,41.0,47.2,2.4,300.8,1.6,2.5,0.0,4.8,9.3,16.3,56.4,0.18193548387096772,310.0
2021-06-14 02:00:00+00:00,41.3,47.8,2.4,395.2,1.7,2.5,0.0,4.7,23.4,16.5,36.7,0.11838709677419355,310.0
2021-06-14 03:00:00+00:00,43.3,46.6,2.4,387.3,1.8,2.5,0.0,4.7,65.1,16.8,33.8,0.10903225806451612,310.0
2021-06-14 04:00:00+00:00,44.4,47.7,4.1,393.0,2.0,2.5,0.0,4.7,133.7,16.4,36.8,0.11870967741935483,310.0
2021-06-14 05:00:00+00:00,44.9,49.4,0.5,395.4,2.0,2.5,0.0,4.7,194.1,16.5,43.7,0.1409677419354839,310.0
2021-06-14 06:00:00+00:00,45.2,48.6,4.1,399.3,2.0,2.5,0.0,4.7,243.5,16.4,50.4,0.1625806451612903,310.0
2021-06-14 07:00:00+00:00,44.4,48.2,2.6,398.1,2.0,2.5,0.0,4.7,270.6,16.4,72.2,0.23290322580645162,310.0
2021-06-14 08:00:00+00:00,44.4,47.4,4.1,386.8,2.0,2.5,0.0,4.7,279.2,16.4,90.1,0.2906451612903226,310.0
2021-06-14 09:00:00+00:00,44.6,48.0,4.1,381.3,2.0,2.5,0.0,4.8,282.7,16.5,93.5,0.3016129032258065,310.0
2021-06-14 10:00:00+00:00,43.6,48.3,4.1,409.3,1.9,2.5,0.0,4.9,275.7,16.6,105.4,0.34,310.0
2021-06-14 11:00:00+00:00,43.4,48.7,4.1,375.7,2.0,2.5,0.0,4.8,256.8,16.6,121.2,0.3909677419354839,310.0
2021-06-14 12:00:00+00:00,43.7,48.2,4.1,393.0,2.0,2.5,0.0,4.7,219.2,16.5,115.3,0.37193548387096775,310.0
2021-06-14 13:00:00+00:00,45.9,48.7,4.1,409.2,2.0,2.5,0.0,4.9,169.9,16.2,111.3,0.3590322580645161,310.0
2021-06-14 14:00:00+00:00,48.7,48.6,4.1,409.9,2.0,2.5,0.0,4.9,104.5,16.1,121.5,0.3919354838709677,310.0
2021-06-14 15:00:00+00:00,48.1,49.0,2.4,412.5,2.0,2.5,0.0,4.9,44.1,16.5,130.6,0.42129032258064514,310.0
2021-06-14 16:00:00+00:00,43.6,48.3,2.4,415.7,1.9,2.5,0.0,5.0,16.2,16.5,143.4,0.4625806451612903,310.0
2021-06-14 17:00:00+00:00,44.4,48.1,2.4,416.5,2.0,2.5,0.0,5.0,6.0,16.2,155.1,0.5003225806451612,310.0
2021-06-14 18:00:00+00:00,44.5,48.7,2.4,401.1,2.0,2.5,0.0,5.0,0.6,16.4,156.8,0.5058064516129033,310.0
2021-06-14 19:00:00+00:00,42.0,48.4,2.4,413.3,1.8,2.5,0.0,5.0,0.4,16.6,177.1,0.5712903225806452,310.0
2021-06-14 20:00:00+00:00,37.7,46.0,2.4,401.9,1.4,2.5,0.0,5.0,0.0,16.8,210.3,0.6783870967741936,310.0
2021-06-14 21:00:00+00:00,36.5,47.1,2.4,346.0,1.3,2.5,0.0,5.0,0.1,17.0,217.6,0.7019354838709677,310.0
2021-06-14 22:00:00+00:00,37.4,46.5,2.4,337.3,1.4,2.5,0.0,5.0,0.1,16.8,227.5,0.7338709677419355,310.0
2021-06-14 23:00:00+00:00,39.3,46.1,2.4,328.7,1.5,2.5,0.0,5.0,0.2,16.8,202.0,0.6516129032258065,310.0
2021-06-15 00:00:00+00:00,40.4,46.7,2.4,328.1,1.6,2.5,0.0,5.0,1.6,16.4,164.1,0.5293548387096774,310.0
2021-06-15 01:00:00+00:00,44.4,45.5,2.4,362.5,1.8,2.5,0.0,4.8,9.0,15.9,156.0,0.5032258064516129,310.0
2021-06-15 02:00:00+00:00,44.4,46.3,2.4,441.4,1.7,2.5,0.0,4.8,20.9,16.1,151.3,0.4880645161290323,310.0
2021-06-15 03:00:00+00:00,46.3,45.7,2.4,469.8,1.8,2.5,0.0,4.8,95.7,16.5,137.0,0.44193548387096776,310.0
2021-06-15 04:00:00+00:00,46.5,45.7,3.9,482.2,1.8,2.4,0.0,4.9,69.0,16.3,132.7,0.42806451612903224,310.0
2021-06-15 05:00:00+00:00,45.2,46.9,1.9,486.6,1.7,2.2,0.0,4.9,124.6,16.4,117.6,0.3793548387096774,310.0
2021-06-15 06:00:00+00:00,47.2,47.5,4.1,485.9,1.8,2.2,0.0,4.7,181.2,16.4,114.5,0.36935483870967745,310.0
2021-06-15 07:00:00+00:00,50.8,46.9,4.1,487.6,2.1,2.2,0.0,4.6,214.4,16.0,107.5,0.3467741935483871,310.0
2021-06-15 08:00:00+00:00,51.2,46.8,4.1,489.6,2.1,2.2,0.0,4.6,225.3,16.0,110.7,0.3570967741935484,310.0
2021-06-15 09:00:00+00:00,51.1,47.8,4.1,489.2,2.1,2.2,0.0,4.8,238.4,16.1,102.8,0.33161290322580644,310.0
2021-06-15 10:00:00+00:00,49.7,47.4,4.1,487.9,2.1,2.2,0.0,4.9,233.8,16.3,94.9,0.30612903225806454,310.0
2021-06-15 11:00:00+00:00,49.7,47.7,4.1,486.3,2.0,2.2,0.0,4.8,232.2,16.5,98.0,0.3161290322580645,310.0
2021-06-15 12:00:00+00:00,50.4,46.7,4.1,486.1,2.1,2.2,0.0,4.8,206.5,16.2,113.3,0.36548387096774193,310.0
2021-06-15 13:00:00+00:00,50.1,47.3,4.1,482.8,2.1,2.4,0.0,4.8,158.8,15.8,128.0,0.4129032258064516,310.0
2021-06-15 14:00:00+00:00,50.2,47.7,4.1,484.3,2.1,2.5,0.0,4.9,102.5,15.4,122.5,0.3951612903225806,310.0
2021-06-15 15:00:00+00:00,51.9,48.1,2.5,509.9,2.1,2.5,0.0,5.0,43.0,16.3,110.3,0.3558064516129032,310.0
2021-06-15 16:00:00+00:00,55.9,47.8,2.4,569.6,1.9,2.5,0.0,5.0,15.2,16.4,80.2,0.25870967741935486,310.0
2021-06-15 17:00:00+00:00,57.4,46.2,2.4,587.3,1.9,2.5,0.0,4.8,5.9,16.1,76.1,0.2454838709677419,310.0
2021-06-15 18:00:00+00:00,54.8,45.9,2.4,584.7,1.6,2.5,0.0,4.9,0.9,16.1,65.3,0.21064516129032257,310.0
2021-06-15 19:00:00+00:00,53.8,46.2,2.4,586.3,1.5,2.5,0.0,4.9,0.2,16.3,75.9,0.24483870967741939,310.0
2021-06-15 20:00:00+00:00,49.5,45.7,2.4,556.8,1.2,2.5,0.0,4.9,0.0,16.5,70.9,0.22870967741935486,310.0
2021-06-15 21:00:00+00:00,45.0,46.3,2.4,436.1,1.2,2.5,0.0,4.8,0.0,16.6,60.6,0.19548387096774195,310.0
2021-06-15 22:00:00+00:00,46.2,46.4,2.4,392.1,1.4,2.5,0.0,4.6,0.0,16.6,54.4,0.17548387096774193,310.0
2021-06-15 23:00:00+00:00,49.0,46.1,2.4,374.8,1.5,2.5,0.0,4.6,0.2,16.6,52.8,0.1703225806451613,310.0
2021-06-16 00:00:00+00:00,49.8,46.6,2.4,343.6,1.6,2.5,0.0,4.7,2.9,15.9,48.3,0.1558064516129032,310.0
2021-06-16 01:00:00+00:00,51.1,46.4,2.4,395.4,1.7,2.5,0.0,4.7,10.7,15.4,39.8,0.12838709677419355,310.0
2021-06-16 02:00:00+00:00,52.5,46.8,2.4,481.2,1.7,2.5,0.0,4.7,22.9,15.9,26.8,0.08645161290322581,310.0
2021-06-16 03:00:00+00:00,57.9,46.6,2.5,579.0,2.0,2.5,0.0,4.8,64.0,16.7,17.7,0.05709677419354838,310.0
2021-06-16 04:00:00+00:00,60.0,47.1,3.4,585.3,2.1,2.5,0.0,4.8,132.5,16.7,25.7,0.08290322580645161,310.0
2021-06-16 05:00:00+00:00,58.8,47.5,4.1,586.9,2.1,2.5,0.0,4.6,198.9,16.5,31.6,0.10193548387096775,310.0
2021-06-16 06:00:00+00:00,57.0,48.2,4.1,584.0,2.1,2.5,0.0,4.7,245.9,17.0,38.0,0.12258064516129032,310.0
2021-06-16 07:00:00+00:00,57.0,47.7,4.1,581.9,2.0,2.5,0.0,4.4,254.9,17.1,44.2,0.14258064516129032,310.0
2021-06-16 08:00:00+00:00,56.2,47.4,4.1,584.5,2.0,2.5,0.0,4.6,237.0,16.9,51.2,0.16516129032258065,310.0
2021-06-16 09:00:00+00:00,58.3,46.0,4.1,585.6,2.0,2.5,0.0,4.7,225.3,17.0,76.3,0.2461290322580645,310.0
2021-06-16 10:00:00+00:00,57.0,44.1,4.1,579.5,1.9,2.5,0.0,4.7,212.7,14.3,83.3,0.2687096774193548,310.0
2021-06-16 11:00:00+00:00,57.3,44.2,4.1,581.4,2.0,2.5,0.0,4.7,212.7,16.6,79.5,0.2564516129032258,310.0
2021-06-16 12:00:00+00:00,58.0,43.6,4.1,590.0,2.0,2.5,0.0,4.7,201.8,16.9,53.6,0.17290322580645162,310.0
2021-06-16 13:00:00+00:00,57.8,39.0,4.1,588.1,2.0,2.5,0.0,4.7,166.1,17.0,43.4,0.13999999999999999,310.0
2021-06-16 14:00:00+00:00,58.4,41.0,4.1,587.8,2.0,2.5,0.0,4.7,101.5,16.8,43.4,0.13999999999999999,310.0
2021-06-16 15:00:00+00:00,58.5,41.9,2.5,587.1,2.0,2.5,0.0,4.7,42.8,16.4,32.3,0.10419354838709677,310.0
2021-06-16 16:00:00+00:00,56.5,44.2,2.4,589.6,1.8,2.2,0.0,4.7,14.9,15.7,27.0,0.08709677419354839,310.0
2021-06-16 17:00:00+00:00,56.3,45.1,2.4,591.8,1.8,2.2,0.0,4.6,5.7,14.9,26.1,0.08419354838709678,310.0
2021-06-16 18:00:00+00:00,52.2,44.1,2.4,585.1,1.4,2.2,0.0,4.6,0.9,15.1,27.8,0.08967741935483871,310.0
2021-06-16 19:00:00+00:00,49.4,43.7,2.4,587.9,1.2,2.2,0.0,4.6,0.4,15.3,25.8,0.0832258064516129,310.0
2021-06-16 20:00:00+00:00,46.8,43.1,2.4,547.3,0.9,2.2,0.0,4.6,0.0,16.1,23.3,0.07516129032258065,310.0
2021-06-16 21:00:00+00:00,45.3,44.1,2.4,460.5,0.8,2.2,0.0,4.6,0.0,16.8,32.6,0.10516129032258065,310.0
2021-06-16 22:00:00+00:00,38.3,43.3,2.4,345.8,0.6,2.2,0.0,4.6,0.0,16.0,30.8,0.09935483870967741,310.0
2021-06-16 23:00:00+00:00,37.3,42.7,2.4,342.4,0.6,2.2,0.0,4.6,0.1,16.3,24.2,0.07806451612903226,310.0
2021-06-17 00:00:00+00:00,39.0,42.9,2.4,344.4,0.7,2.2,0.0,4.6,2.1,16.1,29.6,0.09548387096774194,310.0
2021-06-17 01:00:00+00:00,42.9,42.9,2.4,343.2,1.0,2.2,0.0,4.6,9.1,15.5,33.6,0.10838709677419356,310.0
2021-06-17 02:00:00+00:00,47.2,42.8,2.4,472.5,1.3,2.5,0.0,4.6,22.5,14.9,22.7,0.0732258064516129,310.0
2021-06-17 03:00:00+00:00,56.2,43.0,2.4,572.8,1.8,2.5,0.0,4.6,62.6,16.6,16.3,0.052580645161290324,310.0
2021-06-17 04:00:00+00:00,59.0,43.1,4.1,574.9,2.0,2.5,0.0,4.6,124.4,16.9,25.0,0.08064516129032258,310.0
2021-06-17 05:00:00+00:00,58.4,45.3,4.1,580.4,2.0,2.5,0.0,4.6,180.4,17.1,32.9,0.10612903225806451,310.0
2021-06-17 06:00:00+00:00,58.0,45.5,4.1,581.1,2.0,2.5,0.0,4.6,228.7,16.7,40.5,0.13064516129032258,310.0
2021-06-17 07:00:00+00:00,58.2,45.9,4.1,582.9,2.0,2.5,0.0,4.7,259.1,16.7,47.5,0.1532258064516129,310.0
2021-06-17 08:00:00+00:00,58.1,47.1,4.1,584.0,2.0,2.5,0.0,4.8,278.6,16.8,49.1,0.15838709677419355,310.0
2021-06-17 09:00:00+00:00,58.2,47.1,3.8,580.0,2.0,2.5,0.0,4.8,280.3,17.0,49.1,0.15838709677419355,310.0
2021-06-17 10:00:00+00:00,56.4,42.4,4.1,597.5,1.9,2.5,0.0,4.8,273.5,17.0,51.1,0.16483870967741937,310.0
2021-06-17 11:00:00+00:00,57.6,41.1,4.1,586.9,2.0,2.5,0.0,4.8,253.3,16.9,51.3,0.16548387096774192,310.0
2021-06-17 12:00:00+00:00,58.0,41.6,3.6,587.7,2.0,2.5,0.0,4.9,220.1,16.9,49.0,0.15806451612903225,310.0
2021-06-17 13:00:00+00:00,57.9,41.7,4.1,583.5,2.0,2.5,0.0,4.7,168.0,16.5,40.7,0.13129032258064516,310.0
2021-06-17 14:00:00+00:00,56.9,42.9,3.3,586.6,1.9,2.5,0.0,4.7,101.3,16.1,24.9,0.08032258064516129,310.0
2021-06-17 15:00:00+00:00,56.5,43.8,2.4,588.0,1.8,2.5,0.0,4.7,41.4,16.3,13.7,0.04419354838709677,310.0
2021-06-17 16:00:00+00:00,55.9,43.1,2.4,585.3,1.8,2.5,0.0,4.7,16.6,16.6,13.2,0.04258064516129032,310.0
2021-06-17 17:00:00+00:00,56.4,43.1,2.4,587.0,1.8,2.5,0.0,4.7,6.4,16.6,10.3,0.0332258064516129,310.0
2021-06-17 18:00:00+00:00,53.3,41.1,2.4,589.6,1.5,2.5,0.0,4.6,1.0,16.5,18.2,0.05870967741935484,310.0
2021-06-17 19:00:00+00:00,49.2,56.3,2.4,562.3,1.2,2.5,0.0,4.6,0.2,16.6,30.4,0.09806451612903225,310.0
2021-06-17 20:00:00+00:00,39.5,58.0,2.4,378.8,0.8,2.5,0.0,4.6,0.0,16.6,41.9,0.13516129032258065,310.0
2021-06-17 21:00:00+00:00,37.8,58.0,2.4,408.8,0.7,2.5,0.0,4.6,0.0,16.5,54.1,0.17451612903225808,310.0
2021-06-17 22:00:00+00:00,35.3,62.7,2.4,345.6,0.5,2.5,0.0,4.6,0.0,16.4,76.6,0.24709677419354836,310.0
2021-06-17 23:00:00+00:00,35.0,64.3,2.4,336.2,0.5,2.5,0.0,4.6,0.1,16.4,90.0,0.2903225806451613,310.0
2021-06-18 00:00:00+00:00,36.5,63.3,2.4,338.2,0.5,2.3,0.0,4.6,2.2,16.5,86.3,0.27838709677419354,310.0
2021-06-18 01:00:00+00:00,38.8,64.2,2.4,351.4,0.8,2.2,0.0,4.6,8.9,16.5,77.9,0.25129032258064515,310.0
2021-06-18 02:00:00+00:00,42.0,65.6,2.4,463.7,1.1,2.2,0.0,4.6,21.0,15.9,63.1,0.2035483870967742,310.0
2021-06-18 03:00:00+00:00,53.9,66.2,2.4,575.9,1.7,2.2,0.0,4.6,61.4,16.4,59.2,0.19096774193548388,310.0
2021-06-18 04:00:00+00:00,56.6,66.5,4.1,574.9,1.9,2.2,0.0,4.6,129.3,16.6,61.5,0.19838709677419356,310.0
2021-06-18 05:00:00+00:00,55.1,63.3,4.1,574.6,1.9,2.2,0.0,4.6,195.9,16.7,74.2,0.23935483870967744,310.0
2021-06-18 06:00:00+00:00,55.5,65.5,4.1,575.1,1.9,2.2,0.0,4.6,245.9,16.5,91.2,0.29419354838709677,310.0
2021-06-18 07:00:00+00:00,55.5,64.5,3.7,568.5,1.9,2.2,0.0,4.6,272.3,16.3,111.0,0.3580645161290323,310.0
2021-06-18 08:00:00+00:00,55.2,63.6,4.1,580.5,1.8,2.2,0.0,4.7,282.2,16.6,125.9,0.4061290322580645,310.0
2021-06-18 09:00:00+00:00,53.4,63.2,4.1,541.8,1.8,2.2,0.0,4.7,280.1,16.6,132.6,0.42774193548387096,310.0
2021-06-18 10:00:00+00:00,53.7,65.3,3.9,572.2,1.7,2.2,0.0,4.8,274.3,16.7,137.9,0.4448387096774194,310.0
2021-06-18 11:00:00+00:00,53.8,66.0,4.1,568.8,1.8,2.2,0.0,4.8,261.3,16.7,134.7,0.434516129032258,310.0
2021-06-18 12:00:00+00:00,43.1,62.1,4.1,402.2,1.7,2.4,0.0,4.8,227.4,16.3,126.1,0.40677419354838706,310.0
2021-06-18 13:00:00+00:00,40.1,61.2,4.1,351.1,1.7,2.5,0.0,4.8,172.0,16.4,110.2,0.3554838709677419,310.0
2021-06-18 14:00:00+00:00,39.8,60.5,4.1,409.6,1.7,2.5,0.0,4.8,104.0,15.4,95.1,0.3067741935483871,310.0
2021-06-18 15:00:00+00:00,39.8,60.9,2.5,417.5,1.6,2.5,0.0,4.8,42.0,15.8,67.2,0.21677419354838712,310.0
2021-06-18 16:00:00+00:00,38.9,61.9,2.4,417.3,1.6,2.5,0.0,4.8,15.0,16.4,50.0,0.16129032258064516,310.0
2021-06-18 17:00:00+00:00,40.7,62.1,2.4,413.8,1.7,2.5,0.0,4.7,6.0,16.6,39.2,0.12645161290322582,310.0
2021-06-18 18:00:00+00:00,39.1,61.3,2.4,421.1,1.5,2.5,0.0,4.6,0.9,16.5,50.9,0.16419354838709677,310.0
2021-06-18 19:00:00+00:00,36.7,61.7,2.4,420.7,1.2,2.5,0.0,4.6,0.4,16.4,69.2,0.2232258064516129,310.0
2021-06-18 20:00:00+00:00,31.0,55.9,2.4,417.7,0.8,2.5,0.0,4.6,0.0,16.4,70.4,0.2270967741935484,310.0
2021-06-18 21:00:00+00:00,29.8,58.5,2.4,385.3,0.7,2.5,0.0,4.6,0.0,16.3,73.1,0.2358064516129032,310.0
2021-06-18 22:00:00+00:00,26.9,60.8,2.4,392.8,0.5,2.5,0.0,4.6,0.0,16.3,77.5,0.25,310.0
2021-06-18 23:00:00+00:00,27.1,61.6,2.4,351.3,0.5,2.5,0.0,4.6,0.1,16.5,74.3,0.2396774193548387,310.0
2021-06-19 00:00:00+00:00,27.7,63.7,2.4,304.2,0.5,2.5,0.0,4.6,2.2,16.2,69.0,0.22258064516129034,310.0
2021-06-19 01:00:00+00:00,28.4,62.5,2.4,339.6,0.5,2.5,0.0,4.6,9.4,16.1,66.4,0.21419354838709678,310.0
2021-06-19 02:00:00+00:00,28.2,63.0,2.4,382.6,0.5,2.5,0.0,4.6,22.2,16.0,64.0,0.2064516129032258,310.0
2021-06-19 03:00:00+00:00,30.8,63.6,2.4,275.8,0.7,2.5,0.0,4.6,61.8,16.1,48.6,0.1567741935483871,310.0
2021-06-19 04:00:00+00:00,31.2,62.8,2.4,272.3,0.9,2.5,0.0,4.6,128.3,16.5,35.9,0.11580645161290322,310.0
2021-06-19 05:00:00+00:00,30.5,61.6,2.4,336.5,0.9,2.5,0.0,4.7,193.5,16.4,40.1,0.12935483870967743,310.0
2021-06-19 06:00:00+00:00,30.7,61.1,2.4,294.5,0.9,2.5,0.0,4.7,242.6,16.7,56.0,0.18064516129032257,310.0
2021-06-19 07:00:00+00:00,30.7,61.6,2.4,303.9,0.9,2.5,0.0,4.7,263.4,16.7,78.1,0.2519354838709677,310.0
2021-06-19 08:00:00+00:00,30.6,61.5,2.4,307.0,0.9,2.3,0.0,4.7,271.4,16.8,87.2,0.2812903225806452,310.0
2021-06-19 09:00:00+00:00,30.5,62.4,2.4,274.8,0.9,2.2,0.0,4.7,274.0,16.7,93.9,0.3029032258064516,310.0
2021-06-19 10:00:00+00:00,29.2,62.5,2.4,281.4,0.8,2.2,0.0,4.7,264.6,16.7,104.5,0.3370967741935484,310.0
2021-06-19 11:00:00+00:00,30.0,62.2,2.4,279.4,0.9,2.2,0.0,4.7,244.4,16.7,107.4,0.34645161290322585,310.0
2021-06-19 12:00:00+00:00,30.9,62.1,2.4,283.0,0.9,2.2,0.0,4.8,212.5,16.6,87.0,0.2806451612903226,310.0
2021-06-19 13:00:00+00:00,30.2,63.1,2.4,369.4,0.8,2.2,0.0,4.8,161.7,16.6,70.0,0.22580645161290322,310.0
2021-06-19 14:00:00+00:00,28.4,62.7,2.4,412.8,0.6,2.2,0.0,4.8,98.5,16.2,61.8,0.1993548387096774,310.0
2021-06-19 15:00:00+00:00,29.3,61.1,2.4,409.5,0.7,2.2,0.0,4.8,42.7,16.7,43.9,0.14161290322580644,310.0
2021-06-19 16:00:00+00:00,29.6,59.7,2.4,411.9,0.7,2.2,0.0,4.8,16.4,17.1,33.2,0.10709677419354839,310.0
2021-06-19 17:00:00+00:00,31.3,61.2,2.4,393.6,0.9,2.2,0.0,4.7,6.4,16.9,30.5,0.09838709677419355,310.0
2021-06-19 18:00:00+00:00,31.5,61.9,2.4,427.5,0.9,2.2,0.0,4.6,0.9,16.9,33.5,0.10806451612903226,310.0
2021-06-19 19:00:00+00:00,31.8,60.8,2.4,438.0,0.9,2.2,0.0,4.6,0.0,16.8,37.0,0.11935483870967742,310.0
2021-06-19 20:00:00+00:00,30.5,59.9,2.4,440.3,0.8,2.2,0.0,4.6,0.0,16.7,57.3,0.18483870967741933,310.0
2021-06-19 21:00:00+00:00,30.0,59.3,2.4,275.1,0.7,2.2,0.0,4.6,0.0,17.1,64.4,0.207741935483871,310.0
2021-06-19 22:00:00+00:00,27.0,59.9,2.4,277.4,0.5,2.2,0.0,4.6,0.0,16.7,65.2,0.2103225806451613,310.0
2021-06-19 23:00:00+00:00,27.0,61.3,2.4,277.5,0.5,2.4,0.0,4.6,0.1,16.8,56.6,0.18258064516129033,310.0
2021-06-20 00:00:00+00:00,27.4,61.3,2.4,274.8,0.5,2.5,0.0,4.6,2.1,16.7,60.2,0.1941935483870968,310.0
2021-06-20 01:00:00+00:00,29.6,60.0,2.4,149.1,0.5,2.5,0.0,4.6,9.7,16.6,70.6,0.22774193548387095,310.0
2021-06-20 02:00:00+00:00,29.4,59.3,2.4,110.9,0.5,2.5,0.0,4.6,23.9,16.0,61.9,0.1996774193548387,310.0
2021-06-20 03:00:00+00:00,29.9,61.5,2.4,130.4,0.6,2.5,0.0,4.6,60.6,15.2,46.6,0.1503225806451613,310.0
2021-06-20 04:00:00+00:00,32.4,61.1,2.4,143.5,0.9,2.5,0.0,4.6,125.4,15.8,43.2,0.13935483870967744,310.0
2021-06-20 05:00:00+00:00,32.6,61.1,2.4,145.5,0.9,2.5,0.0,4.6,191.2,15.7,50.0,0.16129032258064516,310.0
2021-06-20 06:00:00+00:00,32.3,58.7,2.4,150.5,0.9,2.5,0.0,4.6,241.4,15.5,64.4,0.207741935483871,310.0
2021-06-20 07:00:00+00:00,32.3,60.7,2.4,176.5,0.9,2.5,0.0,4.6,269.5,15.4,78.9,0.25451612903225806,310.0
2021-06-20 08:00:00+00:00,32.4,56.6,2.4,163.4,0.9,2.5,0.0,4.6,272.2,15.6,87.4,0.2819354838709678,310.0
2021-06-20 09:00:00+00:00,32.7,56.6,2.4,144.7,0.9,2.5,0.0,4.6,265.7,15.8,86.3,0.27838709677419354,310.0
2021-06-20 10:00:00+00:00,31.8,58.3,2.4,123.6,0.9,2.5,0.0,4.6,257.8,15.3,89.2,0.287741935483871,310.0
2021-06-20 11:00:00+00:00,32.3,62.1,2.4,125.4,0.9,2.5,0.0,4.6,240.6,15.7,90.9,0.29322580645161295,310.0
2021-06-20 12:00:00+00:00,31.9,61.3,2.4,151.0,0.8,2.5,0.0,4.6,207.7,16.2,87.9,0.2835483870967742,310.0
2021-06-20 13:00:00+00:00,32.6,62.1,2.4,152.3,0.9,2.5,0.0,4.6,158.3,16.0,78.1,0.2519354838709677,310.0
2021-06-20 14:00:00+00:00,31.3,62.1,2.4,230.8,0.8,2.5,0.0,4.6,95.3,15.3,63.6,0.20516129032258065,310.0
2021-06-20 15:00:00+00:00,31.2,62.0,2.4,280.6,0.8,2.5,0.0,4.6,40.3,16.3,41.9,0.13516129032258065,310.0
2021-06-20 16:00:00+00:00,30.4,61.5,2.4,287.4,0.8,2.2,0.0,4.6,16.2,16.5,38.3,0.12354838709677418,310.0
2021-06-20 17:00:00+00:00,32.2,61.1,2.4,284.9,0.9,2.2,0.0,4.6,6.1,16.5,33.1,0.1067741935483871,310.0
2021-06-20 18:00:00+00:00,32.2,60.1,2.4,250.7,0.9,2.2,0.0,4.6,0.8,16.5,35.7,0.11516129032258066,310.0
2021-06-20 19:00:00+00:00,31.9,59.6,2.4,264.4,0.9,2.2,0.0,4.6,0.3,16.5,57.7,0.18612903225806451,310.0
2021-06-20 20:00:00+00:00,30.4,52.9,2.4,245.2,0.8,2.2,0.0,4.6,0.0,16.5,67.7,0.21838709677419355,310.0
2021-06-20 21:00:00+00:00,29.9,51.0,2.4,272.6,0.7,2.2,0.0,4.6,0.0,16.3,76.4,0.24645161290322581,310.0
2021-06-20 22:00:00+00:00,27.1,54.3,2.4,276.1,0.5,2.2,0.0,4.6,0.0,16.3,91.6,0.2954838709677419,310.0
2021-06-20 23:00:00+00:00,26.9,58.7,2.4,278.3,0.5,2.2,0.0,4.6,0.1,16.5,106.3,0.3429032258064516,310.0
2021-06-21 00:00:00+00:00,29.4,60.3,2.4,199.2,0.7,2.2,0.0,4.6,2.1,16.3,109.8,0.35419354838709677,310.0
2021-06-21 01:00:00+00:00,31.9,60.8,2.4,122.4,0.9,2.2,0.0,4.6,9.3,16.1,108.0,0.34838709677419355,310.0
2021-06-21 02:00:00+00:00,35.1,61.8,2.4,186.9,1.2,2.2,0.0,4.6,21.7,15.9,79.9,0.257741935483871,310.0
2021-06-21 03:00:00+00:00,40.2,61.8,2.4,270.8,1.7,2.2,0.0,4.6,56.0,15.3,62.4,0.20129032258064516,310.0
